From.Material.Number,From.Material.Name,Coil.Width,Moving.Avg.Price,To.Material.Number,To.Material.Name,Density,Sheet.Thickness,Sheet.Length,Sheet.Breadth,Moving.Avg.Price,MOQ,Wastage,PKG.Cost,Transport.Cost,Processing.Cost,Conversion.Cost
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,2050,1250,59,2000,,0.6,0.3,0.675,1.575
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,2000,1250,59,2000,,0.6,0.3,0.675,1.575
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1950,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1900,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1935,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1930,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1875,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1850,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1830,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1825,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1800,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1735,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1750,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1700,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1675,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1650,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1600,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1550,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1500,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1450,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1400,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1350,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1300,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1250,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1200,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1150,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1100,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1050,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,1000,1250,59,2000,,0.6,0.3,0.725,1.625
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,980,1250,59,2000,,0.6,0.3,0.75,1.65
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,950,1250,59,2000,,0.6,0.3,0.75,1.65
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,900,1250,59,2000,,0.6,0.3,0.75,1.65
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,850,1250,59,2000,,0.6,0.3,0.75,1.65
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,800,1250,59,2000,,0.6,0.3,0.75,1.65
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,750,1250,59,2000,,0.6,0.3,0.75,1.65
2110006,Galvannealed-2.0mm Coil                 ,1250,52.25,2110002,Galvannealed -2.0mm Sht,,2,720,1250,59,2000,,0.6,0.3,0.75,1.65
2012144,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012131,PPGI COIL THK 0.42 +/- 0.03 X 280 MM    ,,0.42,,280,70,5000,,0.45,0.25,4.5,5.2
2012144,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012132,PPGI COIL THK 0.42 +/- 0.03 X 90 MM    ,,0.42,,90,70,5000,,0.45,0.25,4.5,5.2
2012144,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012133,PPGI COIL THK 0.42 +/- 0.03 X 182 MM    ,,0.42,,182,70,5000,,0.45,0.25,4.5,5.2
2012255,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012332,PPGI COIL THK 0.42 +/- 0.03 X 90 MM,,0.42,,90,70,5000,,0.45,0.25,4.5,5.2
2012255,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012333,PPGI COIL THK 0.42 +/- 0.03 X 252 MM    ,,0.42,,252,70,5000,,0.45,0.25,4.5,5.2
2012255,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012334,PPGI COIL THK 0.42 +/- 0.03 X 305 MM    ,,0.42,,305,70,5000,,0.45,0.25,4.5,5.2
2012255,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012335,PPGI COIL THK 0.42 +/- 0.03 X 182 MM    ,,0.42,,182,70,5000,,0.45,0.25,4.5,5.2
2012255,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012336,PPGI COIL THK 0.42 +/- 0.03 X 280 MM    ,,0.42,,280,70,5000,,0.45,0.25,4.5,5.2
2012255,PPGI 0.42MM (± 0.03) x 1022 mm x Coil ,1022,61.5,2012337,PPGI COIL THK 0.42 +/- 0.03 X 296 MM    ,,0.42,,296,70,5000,,0.45,0.25,4.5,5.2
2120018,ALU ZINC 2.00MM x Coil,950,55.5,2120014,ALU ZINC 2.00MM Sht,,2,1900,950,74,2500,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,3000,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2900,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2850,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2800,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2750,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2700,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2650,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2650,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2600,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2500,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2450,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2440,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2400,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2350,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2330,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2300,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2250,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2200,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2150,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2070,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2100,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2035,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2050,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,2000,1219,56,2000,,0.45,0.25,0.675,1.375
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1950,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1900,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1935,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1930,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1875,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1850,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1830,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1825,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1800,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1735,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1750,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1700,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1675,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1650,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1600,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1550,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1500,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1450,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1400,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1350,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1300,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1219,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1200,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1150,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1100,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1050,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,1000,1219,56,2000,,0.45,0.25,0.75,1.45
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,980,1219,56,2000,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,950,1219,56,2000,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,900,1219,56,2000,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,850,1219,56,2000,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,800,1219,56,2000,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,750,1219,56,2000,,0.45,0.25,1.25,1.95
2001004,EGI-0.9x1219 mm Coil Secc- P            ,1219,47.9,2000001,EGI-0.9x1219 mm Sht Secc- P            ,,0.9,720,1219,56,2000,,0.45,0.25,1.25,1.95
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,3000,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2900,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2850,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2800,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2750,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2700,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2650,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2650,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2600,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2500,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2450,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2440,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2400,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2350,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2330,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2300,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2250,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2200,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2150,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2070,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2100,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2035,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2050,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,2000,1219,56,2000,,0.45,0.25,0.675,1.375
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1950,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1900,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1935,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1930,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1875,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1850,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1830,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1825,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1800,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1735,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1750,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1700,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1675,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1650,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1600,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1550,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1500,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1450,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1400,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1350,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1300,1219,56,2000,,0.45,0.25,0.75,1.45
2001007,EGI-1.0x1219 mm Coil Secc- P            ,1219,47.9,2000003,EGI-1.0x1219 mm Sht Secc- P            ,,1,1219,1219,56,2000,,0.45,0.25,0.75,1.45
